Date,active_calories,sedentary_time,steps,activity_score,readiness_score,sleep_score,temperature_deviation,average_breath,average_heart_rate,average_hrv,awake_time,deep_sleep_duration,efficiency,latency,light_sleep_duration,rem_sleep_duration,time_in_bed,total_sleep_duration
5/24/24,352,34980,6310,59,86,82,-0.05,13.375,58.15,34,2280,6780,92,960,11970,5970,27000,24720
5/25/24,386,29880,7358,58,87,87,-0.17,13,59.53,31,2160,6810,93,360,15000,6810,30780,28620
5/26/24,0,0,0,57,,0,,0,0,0,0,0,0,0,0,0,18762,0
5/27/24,467,20640,8448,54,,,,,,,,,,,,,,
5/28/24,718,36000,7015,67,82,82,-0.06,12.75,60.33,35,2937,5220,89,1020,13680,5520,27357,24420
5/29/24,365,28140,6829,68,83,86,0.05,13.125,60.15,37,2748,5880,91,810,16680,4650,29958,27210
5/30/24,393,35580,7039,65,84,86,-0.02,13,57.94,37,3150,5250,90,1350,17340,4620,30360,27210
5/31/24,319,42180,5820,62,86,85,-0.03,12.625,60.52,28,2640,7140,92,300,17220,4560,31560,28920
6/1/24,825,32520,11723,77,83,72,0.03,12.75,64.13,27,2103,5340,91,180,10770,5400,23613,21510
6/2/24,1006,22920,11043,89,88,85,0.01,12.5,60.31,35,2111,6960,93,510,16350,5520,30941,28830
6/3/24,849,37980,11055,88,81,78,-0.02,12.25,60.51,33,2880,4050,89,420,13590,5520,26040,23160
6/4/24,762,30480,6906,88,84,84,-0.02,12.375,60.46,34,2381,6540,92,480,15030,5220,29171,26790
6/5/24,915,28140,9403,91,83,74,-0.09,12.375,57.79,41,2850,3990,89,270,15390,4410,26640,23790
6/6/24,910,36480,8430,84,78,71,-0.11,12.75,61.19,36,2222,5370,90,450,10740,4530,22862,20640
6/7/24,1176,35160,10817,74,82,80,-0.02,13,61,32,1567,5580,94,240,13890,5070,26107,24540
6/8/24,1101,22080,13469,76,76,80,-0.07,13.375,62.09,26,1770,4680,93,870,14070,5520,26040,24270
6/9/24,944,29940,14575,72,84,89,-0.35,13,58.58,34,2550,6240,92,420,15090,6360,30240,27690
6/10/24,907,32220,5053,71,85,84,-0.13,13.375,58.71,35,2760,5130,91,810,15840,5370,29100,26340
6/11/24,1180,35580,11127,71,79,77,-0.1,13.25,56.36,39,2550,4590,90,660,13920,4140,25200,22650
6/12/24,711,36600,9579,70,76,85,0.22,13.25,59.47,31,2785,5640,91,480,15810,5100,29335,26550
6/13/24,1204,28320,12328,73,86,80,-0.26,13,55.71,40,1950,4710,93,480,14940,5040,26640,24690
6/14/24,1305,32040,11298,96,83,81,-0.24,13.125,57.41,38,1895,5640,93,150,13560,5700,26795,24900
6/15/24,482,24960,8511,98,87,82,0.04,12.875,56.58,41,3390,5250,89,510,13170,8370,30180,26790
6/16/24,1220,26040,15466,98,92,87,-0.02,13.125,57.12,34,2885,7350,91,480,15720,5910,31865,28980
6/17/24,620,24660,8947,99,68,81,3.58,13.375,57.09,30,1354,6870,95,450,10770,5760,24754,23400
6/18/24,984,31440,9723,96,84,74,0.01,13.125,55.42,36,2310,5070,90,630,11370,4410,23160,20850
6/19/24,1029,31560,8978,97,89,87,-0.1,13.375,57.47,33,2730,5970,91,420,17370,5970,32040,29310
6/20/24,821,41580,12081,92,83,88,0.03,13.375,58.57,36,1650,5520,94,720,15870,5880,28920,27270
6/21/24,857,33480,8275,93,82,74,-0.13,12.875,56.73,32,2040,4170,92,900,13290,4740,24240,22200
6/22/24,1053,28740,10550,91,91,84,-0.03,12.875,56.13,36,2940,6630,91,1530,14910,7020,31500,28560
6/23/24,985,26760,9552,89,82,73,0,13.125,56.67,31,2190,3840,92,510,15420,5610,27060,24870
6/24/24,1008,32100,11614,75,88,82,-0.18,13.25,53.95,41,1980,6000,93,330,12390,6150,26520,24540
6/25/24,1152,38700,9569,71,82,79,-0.08,12.75,56.33,37,2621,4740,90,1080,13980,4830,26171,23550
6/26/24,782,36360,7314,80,83,75,0.01,13.25,53.96,41,2861,5220,89,420,13140,5220,26441,23580
6/27/24,789,34680,11026,96,85,75,-0.05,13.125,54.7,40,3000,2910,88,1140,14550,4980,25440,22440
6/28/24,1157,32580,9019,97,89,88,-0.05,13.25,56.84,39,2820,5070,91,240,16800,6690,31380,28560
6/29/24,1031,32040,11757,96,85,85,0.04,13.375,57.73,32,2931,5190,90,300,14610,7050,29781,26850
6/30/24,998,21900,14974,99,82,72,0.1,13.375,57.02,36,5310,6570,83,2700,11730,6870,30480,25170
7/1/24,914,34500,8892,93,90,82,-0.19,13.375,55.42,37,2340,4770,92,630,16980,5850,29940,27600
7/2/24,839,37680,7479,88,85,81,0.02,13.375,55.87,35,1590,5670,94,270,12390,7110,26760,25170
7/3/24,1317,34200,13104,87,87,75,0.05,13.125,55.91,39,2970,4350,88,240,14100,4080,25500,22530
7/4/24,1062,31860,8601,75,81,73,-0.04,13,55.63,39,2970,6030,88,1080,11970,4440,25410,22440
7/5/24,805,27360,11458,75,82,80,0,13.5,55.67,43,3445,6540,89,2340,16650,6120,32755,29310
7/6/24,863,29220,7154,72,90,85,-0.3,13.375,53.79,43,1646,6000,95,180,16560,6600,30806,29160
7/7/24,744,16500,8564,94,93,89,0.09,13.125,54.59,42,2822,8880,92,180,15420,6630,33752,30930
7/8/24,765,34320,7395,87,77,79,0.18,13.5,53.82,37,2764,4980,91,1140,17250,4110,29104,26340
7/9/24,1056,40740,7691,93,90,79,-0.04,13.125,54.44,43,2100,4890,92,450,13650,6120,26760,24660
7/10/24,1220,33660,9731,95,84,74,-0.08,12.875,55.67,40,2010,4830,91,420,12690,4110,23640,21630
7/11/24,849,39420,8795,90,88,83,0.07,13.25,55.86,39,2938,5760,89,1350,12240,6540,27478,24540
7/12/24,1628,20820,18162,96,85,74,0,13.125,56.87,31,3390,5820,87,2100,12720,4590,26520,23130
7/13/24,1157,30300,10356,97,78,76,-0.13,13.125,58.01,36,3006,6540,90,330,15900,3690,29136,26130
7/14/24,612,28140,10454,97,84,79,0.06,13,56.69,42,1960,4740,93,450,13110,7620,27430,25470
7/15/24,636,30420,3951,97,88,80,0.21,13,56.71,40,2639,4230,91,750,16950,4890,28709,26070
7/16/24,857,40560,7837,94,86,82,0.07,13.25,55.42,41,2564,5370,90,450,12780,5880,26594,24030
7/17/24,690,29820,5770,97,82,80,0.03,13.625,56.84,32,2002,5400,92,150,12690,6450,26542,24540
7/18/24,739,37380,7153,94,85,75,0.05,13.125,54.14,37,2340,3990,91,600,14880,4470,25680,23340
7/19/24,1246,31140,15900,97,88,81,0.05,12.875,55.45,39,2256,5550,92,240,14790,5400,27996,25740
7/20/24,975,33120,7501,96,80,78,-0.01,13.625,56.64,36,2216,3990,92,300,15030,7020,28256,26040
7/21/24,697,25380,11630,97,91,85,-0.04,13.125,55.55,37,2035,7230,93,570,13500,7410,30175,28140
7/22/24,912,30120,9417,94,83,77,0.08,13.375,57.44,37,2310,4860,91,1140,12390,4920,24480,22170
7/23/24,154,6360,234,99,,,,,,,,,,,,,,
7/24/24,847,21780,6729,98,91,87,0.23,13.125,55.69,40,1650,5700,94,300,15660,6390,29400,27750
7/25/24,912,35160,6146,94,88,81,-0.1,13.375,56.84,41,2483,5490,91,750,13770,5220,26963,24480
7/26/24,615,43080,4902,91,84,83,0.03,13.75,57.25,35,2670,5100,91,840,17100,4590,29460,26790
7/27/24,642,27480,6148,95,82,72,0.01,13.25,58.75,32,2010,6330,92,420,11430,4890,24660,22650
7/28/24,1207,18360,12544,100,90,83,0.04,13.5,54,37,2430,5850,91,960,13650,5910,27840,25410
7/29/24,789,34860,7943,96,84,82,-0.19,13.5,56.98,37,2435,5430,91,240,13560,6330,27755,25320
7/30/24,921,33000,10191,96,82,76,0.21,13.375,56.28,38,2550,5610,90,210,12750,4830,25740,23190
7/31/24,1380,32760,10999,94,89,85,-0.09,13.75,56.19,43,3150,7140,90,720,14460,5670,30420,27270
8/1/24,611,29400,10788,97,78,81,0.11,13.125,58.07,34,2550,5460,90,1080,12660,5550,26220,23670
8/2/24,755,33900,10638,96,91,85,0.04,13.5,56.15,34,2444,6420,92,300,15600,5850,30314,27870
8/3/24,649,30420,5704,97,93,88,-0.01,13.375,55.2,41,2964,5070,91,390,17700,6840,32574,29610
8/4/24,955,29040,9067,98,91,89,-0.12,13.375,56.15,38,4934,4710,86,1140,19980,6270,35894,30960
8/5/24,1307,28140,7789,98,89,83,-0.06,13.625,56.86,33,3535,5340,88,720,15240,4590,28705,25170
8/6/24,1566,42180,11570,93,77,71,-0.25,13.25,55.24,34,2280,5370,90,390,10770,3480,21900,19620
8/7/24,1029,36060,9570,92,83,81,-0.05,13.125,56.62,38,3210,5610,88,660,13530,5430,27780,24570
8/8/24,783,34380,7979,89,80,80,0.12,13.25,56.62,34,1710,6150,93,600,13350,4410,25620,23910
8/9/24,764,35100,7502,96,89,86,-0.2,13.125,56.84,36,2070,6960,93,510,14820,5310,29160,27090
8/10/24,698,34980,8231,96,88,79,0.05,13.375,54.78,42,5490,6630,82,420,12480,6180,30780,25290
8/11/24,631,28200,8408,96,86,95,0.31,13.75,57.51,33,5370,6720,86,930,17190,8340,37620,32250
8/12/24,1039,36660,8805,94,93,90,0.07,13.125,53.11,47,2787,7470,91,960,13410,5910,29577,26790
8/13/24,982,37860,6924,94,90,86,0.11,13.25,54.96,41,2312,5370,92,450,15330,6060,29072,26760
8/14/24,942,39720,8541,92,92,88,0.03,13.125,55.09,45,3810,5250,88,1260,15480,6120,30660,26850
8/15/24,594,40020,9213,85,85,78,-0.12,13.625,56.53,43,1915,5550,92,360,13230,4200,24895,22980
8/16/24,357,41220,6747,83,92,81,-0.21,13,53.08,44,4080,5460,86,780,14550,4950,29040,24960
8/17/24,636,23940,12216,93,84,82,-0.04,13.25,53.19,44,1980,5250,93,540,13860,5730,26820,24840
8/18/24,595,29520,11079,91,86,96,0.01,14,60.37,30,2018,6360,94,720,18750,6690,33818,31800
8/19/24,395,42600,6833,81,95,87,-0.2,13.125,52.72,47,2430,6090,92,540,14010,6270,28800,26370
8/20/24,0,0,0,69,,0,,0,0,0,0,0,0,0,0,0,12808,0
8/21/24,420,20280,6001,73,,,,,,,,,,,,,,
8/22/24,1010,33300,10014,78,84,72,0.1,13.25,54.52,43,4500,4260,84,2640,15150,4710,28620,24120
8/23/24,865,37980,8575,84,88,85,0.36,13.25,55.86,40,2310,6210,92,330,13020,6900,28440,26130
8/24/24,875,27000,10925,88,83,81,0.02,13.375,60.82,30,2046,5220,93,240,17010,4140,28416,26370
8/25/24,772,22200,12846,94,83,80,-0.15,13,59.48,35,2267,5490,92,330,15360,5190,28307,26040
8/26/24,641,40800,8986,86,86,78,-0.07,13,52.55,50,1920,3990,92,600,14310,4620,24840,22920
8/27/24,501,45000,7423,85,90,76,0.14,13.625,55.78,41,3600,4380,86,1830,13170,5490,26640,23040
8/28/24,800,47520,10893,88,85,80,0.2,13.75,56.24,37,2691,5760,90,1500,12540,5070,26061,23370
8/29/24,343,39300,6088,,71,74,0.07,13.25,62.03,32,3025,5130,88,540,13860,3060,25075,22050
8/30/24,405,42540,6613,,75,84,0.46,13.5,61.6,33,2910,5970,90,1320,15420,5460,29760,26850
8/31/24,260,39960,4637,,73,76,0.49,14,61.92,29,2181,4920,92,390,13950,5130,26181,24000
9/1/24,424,36600,8465,,89,79,-0.04,13.125,57.11,40,2820,4110,90,480,15300,5550,27780,24960
9/2/24,572,40740,8913,88,66,75,0.21,14,66.64,22,1830,3780,94,510,19050,3660,28320,26490
9/3/24,247,36600,4431,87,75,64,-0.09,13.625,57.09,41,1880,3630,90,1080,8700,4530,18740,16860
9/4/24,677,39840,9628,88,80,81,0.17,13,57.45,38,1987,4200,93,390,17070,4770,28027,26040
9/5/24,754,34500,4262,94,74,78,0.11,13.25,59.77,33,1731,6390,93,300,12690,4290,25101,23370
9/6/24,842,36180,7816,95,75,89,0.11,13,60.75,38,3405,6090,90,1470,16500,6690,32685,29280
9/7/24,924,34560,11331,95,72,84,0.02,13.25,63.23,25,3434,5790,89,600,17970,5220,32414,28980
9/8/24,811,32580,6263,96,71,68,-0.02,13.625,59.85,31,3930,5340,83,570,10230,3720,23220,19290
9/9/24,528,36780,7965,94,84,80,-0.05,13.25,58.44,28,2291,5910,91,660,14250,4380,26831,24540
9/10/24,395,25440,6628,97,82,77,-0.19,13.125,58,30,2550,5490,90,240,13530,4830,26400,23850
9/11/24,745,34320,6638,95,82,89,0.27,13.375,59.87,32,4530,5730,86,1590,17520,5640,33420,28890
9/12/24,837,35580,7780,94,79,83,0.13,13.125,60.66,34,1950,5160,93,150,13080,6330,26520,24570
9/13/24,565,36900,9362,94,77,79,-0.01,13.125,62.21,30,2845,6000,90,150,14850,4440,28135,25290
9/14/24,269,29520,5261,91,81,77,0.01,13,64.68,28,6660,6690,81,930,16410,4500,34260,27600
9/15/24,710,29280,8501,87,91,88,-0.08,13.125,55.88,38,1738,6000,94,150,15300,7410,30448,28710
9/16/24,872,37020,10633,89,83,78,-0.13,12.75,56.7,34,3900,3960,86,1530,14610,5790,28260,24360
9/17/24,439,24180,7042,93,84,86,0.02,12.75,56.45,36,2816,4710,90,1080,16380,5400,29306,26490
9/18/24,320,44460,5608,82,79,81,0.03,13.375,60.04,30,2820,6060,90,1500,14070,4410,27360,24540
9/19/24,565,36480,4948,80,85,79,-0.07,12.875,59.25,32,1800,4470,93,480,12210,6120,24600,22800
9/20/24,281,46980,4928,72,92,88,0.06,13,57.28,38,2820,5580,91,1260,15900,6180,30480,27660
9/21/24,620,25560,6395,83,80,68,0.14,13.25,56.31,34,2370,5010,90,300,12360,4320,24060,21690
9/22/24,642,33960,9605,85,70,94,0.45,13.875,64.55,29,3238,5160,92,690,23610,6660,38668,35430
9/23/24,303,34260,5552,80,82,81,0.18,12.75,56.97,39,2725,5520,90,480,15960,3810,28015,25290
9/24/24,630,37080,8731,80,89,80,-0.04,13.25,58.96,35,2340,5190,91,330,14100,5310,26940,24600
9/25/24,816,34260,11783,85,79,77,-0.02,13.75,60,28,2370,4950,90,750,11850,4410,23580,21210
9/26/24,628,29700,4375,87,87,88,-0.28,13.75,59.97,33,1795,7380,94,780,11700,7080,27955,26160
9/27/24,332,43440,5699,82,84,90,-0.06,13.375,62.03,33,2190,4350,93,210,18480,6720,31740,29550
9/28/24,311,39540,6075,79,81,78,0.01,14.375,61.42,27,3630,5100,86,1020,12060,5430,26220,22590
9/29/24,669,28680,9674,78,91,88,-0.01,12.875,57.06,39,2530,7980,92,390,15510,5670,31690,29160
9/30/24,244,41820,4558,73,87,82,-0.01,13.375,57.67,34,2504,5370,91,300,13350,5520,26744,24240
10/1/24,355,32100,6291,73,90,85,0.22,13.125,58.04,36,3390,7020,88,1350,11880,6750,29040,25650
10/2/24,372,45960,6084,60,88,95,0.31,13.875,60.52,35,2313,6780,94,540,22290,6690,38073,35760
10/3/24,548,37980,9518,63,82,74,-0.28,12.875,58.17,35,1620,5160,93,150,10590,5190,22560,20940
10/4/24,94,16500,1689,67,,,,,,,,,,,,,,
10/5/24,656,40980,6733,66,91,88,0.08,13.5,56.23,41,2280,5580,92,630,16140,5820,29820,27540
10/6/24,693,27900,11063,78,82,74,-0.22,12.5,60.73,34,1650,5220,93,210,13560,4470,24900,23250
10/7/24,204,27180,3703,78,92,89,0.01,12.625,59.29,34,2306,7410,92,300,14820,6150,30686,28380
10/8/24,330,36600,6014,73,86,76,-0.2,12.125,54.12,42,2315,5610,91,510,12870,4290,25085,22770
10/9/24,942,24180,8218,84,86,78,0.18,13,56.55,35,1650,7770,93,270,10380,4920,24720,23070
10/10/24,391,37860,7351,79,86,77,-0.02,13.375,57.41,43,2358,7800,91,420,11550,4230,25938,23580
10/11/24,301,45540,4926,77,89,80,-0.04,13.125,56.73,37,1539,6930,94,180,14490,4050,27009,25470
10/12/24,324,36060,6179,75,84,79,0.06,13.625,58.83,34,1384,7470,95,240,12390,4620,25864,24480
10/13/24,638,29100,12111,69,87,82,-0.02,12.875,58.75,32,2130,7830,92,450,10890,5970,26820,24690
10/14/24,262,43080,4673,61,82,84,-0.07,13.125,59.5,33,2941,5910,90,1260,15630,5580,30061,27120
10/15/24,0,0,0,59,71,61,-0.34,12.75,55.86,42,1440,3900,89,750,4830,2430,12600,11160
10/16/24,238,22500,4354,54,,,,,,,,,,,,,,
10/17/24,612,33960,6818,64,81,83,0.26,13,57.09,37,2427,7170,91,570,13920,4710,28227,25800
10/18/24,852,28260,12746,80,73,75,-0.04,13.25,62.09,29,3159,5460,88,1110,14340,3360,26319,23160
10/19/24,320,42780,5724,74,70,82,0,13.875,63.02,29,1377,6690,95,210,16530,4470,29067,27690
10/20/24,811,28740,7710,87,82,84,0.16,13.375,61.94,32,1710,4980,94,390,15060,8250,30000,28290
10/21/24,553,43920,5644,86,80,78,0.02,13.25,59.61,32,2739,5580,89,900,13110,4440,25869,23130
10/22/24,402,36540,6638,89,80,76,0.02,13.125,62.14,30,2040,4230,92,870,14190,4500,24960,22920
10/23/24,959,27600,8904,95,91,93,0.02,13.125,57.35,42,2670,7500,92,600,15450,7260,32880,30210
10/24/24,774,30060,8904,96,64,77,-0.05,13.875,62.66,34,2799,5550,89,750,13020,4830,26199,23400
10/25/24,503,34980,9251,89,78,90,0.3,13.5,65.18,29,2490,5790,92,990,14580,7200,30060,27570
10/26/24,454,27780,8496,92,80,82,0.06,13.375,67.01,25,2220,6420,92,600,15840,5040,29520,27300
10/27/24,536,29100,9953,87,83,92,0.11,13.125,60.57,33,1579,6870,95,420,15840,8520,32809,31230
10/28/24,547,26040,4286,83,78,76,0.15,13,57.76,40,1500,4140,94,330,13920,4860,24420,22920
10/29/24,557,33720,7874,85,84,86,0.05,13.125,59.08,39,1646,4860,94,540,15600,6450,28556,26910
10/30/24,382,29640,7160,76,81,77,0.02,12.625,59.01,35,2250,5640,91,1380,13320,4590,25800,23550
10/31/24,343,35640,6203,65,83,81,0.18,13.625,63.38,28,1691,5640,94,480,16860,3570,27761,26070
11/1/24,415,32340,7511,66,75,79,0.03,13.75,67.02,27,8280,4230,77,2010,18570,5160,36240,27960
11/2/24,411,32520,7484,61,82,85,-0.08,13.625,59.61,35,4067,7080,88,3000,17190,6180,34517,30450
11/3/24,1136,24960,9479,81,83,77,0.05,13.25,56.87,35,1980,5490,92,450,10680,6210,24360,22380
11/4/24,243,18960,4182,79,87,92,-0.18,13.25,57.86,35,2370,7170,93,420,17250,5910,32700,30330
11/5/24,115,22140,2232,74,92,91,-0.07,13.25,58.15,38,2517,5790,92,240,15240,8340,31887,29370
11/6/24,469,34380,8066,70,84,85,-0.01,13.375,56.79,43,4050,4920,86,840,14220,6090,29280,25230
11/7/24,575,42420,8691,75,81,89,-0.15,13.625,63.72,32,1864,5580,94,780,19050,4110,30604,28740
11/8/24,632,33900,9901,80,85,87,-0.03,13.25,61.83,32,1945,5130,94,720,18240,4680,29995,28050
11/9/24,712,16320,8017,89,,,,,,,,,,,,,,
11/10/24,823,31980,11542,82,66,72,0.03,14.25,70.18,22,4039,5130,86,360,14910,4140,28219,24180
11/11/24,244,22560,3831,83,76,84,-0.02,13.375,60.07,35,2813,5790,90,1110,13260,5820,27683,24870
11/12/24,570,42960,4262,87,77,80,-0.07,13.125,58.58,35,2651,5160,90,960,13620,4560,25991,23340
11/13/24,702,40380,5286,93,85,79,0,13,61.54,32,1710,4650,93,390,14940,4740,26040,24330
11/14/24,290,43020,5335,87,70,78,-0.03,13.625,63.89,34,2466,4890,90,810,13230,4380,24966,22500
11/15/24,805,37140,10106,93,87,84,-0.09,13,61.23,32,2455,5670,91,690,14010,6000,28135,25680
11/16/24,478,33300,8570,90,74,85,0.13,14.25,63.07,24,3240,5760,89,660,13230,7830,30060,26820
11/17/24,249,35220,4717,84,87,81,0.09,13.5,60.55,31,2392,5370,92,180,14610,5790,28162,25770
11/18/24,332,36600,5860,81,81,89,0.13,13.875,63.93,28,3270,5430,90,390,15210,7590,31500,28230
11/19/24,439,30840,3627,79,78,90,-0.01,13.875,64.27,22,1435,6630,95,540,14010,6720,28795,27360
11/20/24,678,39600,6012,79,77,85,0.02,13.875,62.17,29,2100,5760,92,420,13560,6420,27840,25740
11/21/24,673,40860,5763,83,81,75,-0.1,13.25,59.48,34,2791,4710,89,930,12660,4680,24841,22050
11/22/24,251,38940,4575,78,62,75,0.06,13.625,66.35,23,2520,4410,90,450,11760,5430,24120,21600
11/23/24,564,30480,9820,86,83,85,0.05,13.5,63.8,27,4320,5790,87,840,20490,3360,33960,29640
11/24/24,571,30240,9509,89,82,80,-0.14,13.5,59.53,39,4350,4740,87,2460,18510,4860,32460,28110
11/25/24,315,39780,5646,80,84,85,-0.27,13,59.79,33,3092,4920,89,870,15750,4980,28742,25650
11/26/24,259,30180,4675,81,91,88,0,12.875,59.35,35,2922,6510,90,720,13980,6240,29652,26730
11/27/24,498,25740,7027,72,80,85,0.17,13.125,62.61,29,3120,6330,90,720,15870,6060,31380,28260
11/28/24,317,37200,5673,60,86,86,0.07,13.125,58.92,36,2887,8130,91,1650,15930,4620,31567,28680
11/29/24,310,39660,5703,59,86,91,0,13.125,63.43,29,2926,6810,91,1320,17160,6840,33736,30810
11/30/24,349,34680,6285,56,81,80,0.07,13.5,63.77,28,2790,2760,91,750,20730,5220,31500,28710
12/1/24,602,13920,3959,70,80,73,-0.09,12.625,60.42,35,1770,6060,93,150,12900,4290,25020,23250
12/2/24,304,24780,5279,69,82,83,-0.02,13.125,61.18,26,1557,5970,94,480,14640,5400,27567,26010
12/3/24,518,45240,3994,70,90,81,-0.13,12.5,59.83,30,2460,4920,91,420,13470,5370,26220,23760
12/4/24,238,44220,4488,68,78,73,0.03,12.75,66.94,26,3897,5190,86,2310,13410,6060,28557,24660
12/5/24,317,40560,5596,68,78,84,0.08,13.375,62.67,25,2040,5400,93,600,14910,5370,27720,25680
12/6/24,295,42960,4806,64,72,80,0.15,13,64.9,27,2398,5880,92,360,18420,2820,29518,27120
12/7/24,365,39900,6700,64,73,79,-0.01,13.125,63.49,29,2981,7290,89,750,11430,5580,27281,24300
12/8/24,621,22800,9600,71,77,83,0.25,13.25,63.16,28,3037,7320,90,180,13830,7110,31297,28260
12/9/24,324,39060,5632,65,76,82,-0.05,13.25,60.64,30,2370,5160,92,510,15390,4980,27900,25530
12/10/24,427,33180,7416,64,81,82,0.1,12.75,60.18,37,2065,6660,92,630,12660,5130,26515,24450
12/11/24,279,39900,4972,61,84,85,-0.21,13.875,60.16,35,3570,4740,88,1020,17640,5070,31020,27450
12/12/24,261,46200,4554,59,84,86,0,13,61.07,35,1460,5190,95,510,16200,5430,28280,26820
12/13/24,455,36360,4994,64,91,83,-0.18,12.75,60.92,34,2858,6540,90,660,12300,5940,27638,24780
12/14/24,423,38460,7370,62,85,89,0.18,13.125,64.47,29,2040,5610,93,720,16950,6240,30840,28800
12/15/24,610,23760,11092,57,87,78,-0.06,13.25,60.24,36,3191,6960,89,1110,12180,5610,27941,24750
12/16/24,493,24960,9232,57,85,90,-0.06,14.75,62.43,32,3622,6060,90,1200,20760,5970,36412,32790
12/17/24,565,38880,7666,66,81,82,0.02,13.125,61.39,31,2670,4380,91,840,16380,4770,28200,25530
12/18/24,516,36960,6917,63,91,89,0,13,61.34,33,2289,7290,92,690,14730,5850,30159,27870
12/19/24,263,33000,4738,59,79,81,0.09,14,66.44,21,2328,6450,91,1020,13260,4590,26628,24300
12/20/24,654,33000,9786,71,88,89,0.34,13.5,65.74,25,3372,5130,90,1050,17760,6360,32622,29250
12/21/24,299,38520,5331,67,67,77,-0.06,13.25,65.21,25,1948,4230,93,660,16170,4440,26788,24840
12/22/24,0,0,0,65,,,,,,,,,,,,,,
12/23/24,430,27780,7103,68,,,,,,,,,,,,,,
12/24/24,382,41640,6574,54,75,82,0.03,13.375,63.95,29,2260,5970,92,870,14280,4320,26830,24570
12/25/24,380,32100,6811,56,81,86,-0.19,13,62.95,29,1968,6420,93,570,14160,7080,29628,27660
12/26/24,232,36000,4297,54,82,88,0,13.125,63.37,29,1740,7560,94,660,14280,6360,29940,28200
12/27/24,791,27240,6973,69,81,78,0.13,13.125,61.32,29,3363,5790,88,840,13620,4680,27453,24090
12/28/24,425,33480,7887,66,71,81,0.01,13.5,65.23,23,4020,5580,88,450,19980,4020,33600,29580
12/29/24,734,32160,9161,79,75,68,0.06,13.25,62.76,31,3420,6450,87,1890,11520,4530,25920,22500
12/30/24,773,26100,8239,88,74,83,-0.08,13.5,64.55,22,2105,6090,93,210,17400,4950,30545,28440
12/31/24,434,37500,7387,83,79,77,0.2,13.625,61.92,33,3828,3360,87,600,16980,4380,28548,24720
1/1/25,860,27960,11971,91,75,83,0.08,13.75,68.4,21,2651,5280,92,480,19320,4620,31871,29220
1/2/25,662,35280,7109,94,85,81,-0.1,12.375,57.94,38,2866,5790,90,1470,13890,4770,27316,24450
1/3/25,574,41640,5346,87,86,84,-0.06,13.125,58.68,35,3561,6870,88,510,14790,4980,30201,26640
1/4/25,770,35100,5650,90,78,78,-0.01,12.875,61.77,31,2462,5640,91,870,12690,5790,26582,24120
1/5/25,633,32520,5334,88,79,78,0.02,12.875,63.1,31,3655,6390,87,780,14940,4140,29125,25470
1/6/25,510,40680,3568,79,89,89,0.04,12.875,60.26,36,2700,5520,91,960,17040,5820,31080,28380
1/7/25,233,37680,4211,89,87,84,-0.03,12.625,60.54,31,2130,5910,92,930,12750,6330,27120,24990
1/8/25,942,31980,12363,87,90,85,0.08,13.375,60.2,32,2605,5520,91,1080,14100,5670,27895,25290
1/9/25,765,34440,6906,89,82,82,-0.03,13,60.28,32,2972,6240,89,720,12630,5010,26852,23880
1/10/25,444,39240,5271,87,82,86,-0.03,13.125,62.5,31,2587,6780,92,420,18060,4620,32047,29460
1/11/25,614,36120,8314,85,87,79,0.06,13.125,59.83,35,3640,6690,88,1350,13560,5700,29590,25950
1/12/25,791,33420,7136,85,82,72,-0.08,13.375,60.64,30,2250,5460,91,330,12360,4530,24600,22350
1/13/25,551,34500,7000,85,85,78,0,13,62.28,33,1560,6330,94,300,12660,4710,25260,23700
1/14/25,713,36720,3873,89,85,76,-0.07,13,57.92,38,4290,5250,84,1590,11730,5250,26520,22230
1/15/25,741,31200,5716,91,84,87,0,13.25,60.01,34,3450,8040,89,270,13980,5880,31350,27900
1/16/25,800,29040,8302,91,80,79,-0.05,12.75,62.37,34,2226,7650,92,180,12690,5010,27576,25350
1/17/25,253,44460,4698,83,83,87,0.28,13.25,62.02,31,3177,6420,89,1170,14580,6060,30237,27060
1/18/25,813,36420,5964,94,79,77,0.03,13.125,61.17,32,2394,6000,91,1050,13440,5070,26904,24510
1/19/25,657,33300,5526,95,74,62,-0.01,13.125,58.82,35,4890,6480,81,2580,9510,5100,25980,21090
1/20/25,534,26280,7294,96,89,83,-0.02,13.5,60.08,38,2316,5730,92,720,15990,4980,29016,26700
1/21/25,700,30660,5977,95,78,79,-0.01,13.375,60.81,26,2689,4260,90,630,14820,5160,26929,24240
1/22/25,614,28200,7323,92,85,84,0.02,12.875,59.71,38,2580,5790,91,840,14520,5550,28440,25860
1/23/25,646,41100,5250,87,83,78,0.03,12.75,61.37,36,2922,5820,89,1170,12840,3930,25512,22590
1/24/25,593,39480,5017,93,83,82,0.04,13.125,63.01,36,2109,6390,92,450,13410,5670,27579,25470
1/25/25,511,29280,8626,91,81,75,0.01,12.875,61.22,29,3420,6180,87,570,12180,5280,27060,23640
1/26/25,1020,29700,8888,92,78,72,0.03,13.5,59.19,31,5052,5790,83,3480,13380,5670,29892,24840
1/27/25,365,42600,6649,87,82,79,-0.07,13.375,58.76,37,2576,5700,90,210,13620,4860,26756,24180
1/28/25,662,33960,5991,86,89,82,-0.08,13,58.37,39,2178,6840,92,270,11760,6390,27168,24990
